away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,997,99.7,268.5,17.9,236.8,244.9,255.9,281.2,290.7,297.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],228.0,True,236.9
Orlando Magic,Atlanta Hawks,Orlando Magic @ Atlanta Hawks,215.6,133.0,135.0,268.0,100.4,1000,991,99.1,264.1,18.4,231.5,240.0,252.0,276.7,287.0,292.4,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,235.6
Philadelphia 76ers,Chicago Bulls,Philadelphia 76ers @ Chicago Bulls,219.6,139.9,137.3,277.2,101.3,1000,998,99.8,273.0,16.7,245.3,251.1,262.1,285.3,293.7,299.3,STRONG_YES,ELITE_CLEAN,0,True,[],117.2,115.7,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],224.0,True,239.6
Charlotte Hornets,New Orleans Pelicans,Charlotte Hornets @ New Orleans Pelicans,206.8,140.5,134.5,275.0,99.4,1000,1000,100.0,270.7,19.1,238.9,245.9,257.7,285.2,295.1,300.2,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.4,120.7,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],228.0,True,226.8
Phoenix Suns,Golden State Warriors,Phoenix Suns @ Golden State Warriors,212.89999999999998,132.3,131.6,263.9,99.9,1000,996,99.6,260.7,17.3,232.3,238.8,248.9,272.3,282.6,288.3,STRONG_YES,ELITE_CLEAN,0,True,[],117.4,113.7,114.5,113.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],225.0,True,232.89999999999998
Philadelphia 76ers,Chicago Bulls,Philadelphia 76ers @ Chicago Bulls,219.6,139.9,137.3,277.2,101.3,1000,1000,100.0,274.2,17.6,243.3,249.6,262.2,287.0,295.8,300.8,STRONG_YES,ELITE_CLEAN,0,True,[],117.2,115.7,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],224.0,True,239.6
Orlando Magic,Atlanta Hawks,Orlando Magic @ Atlanta Hawks,215.6,133.0,135.0,268.0,100.4,1000,996,99.6,265.3,18.0,234.9,242.0,253.3,277.6,288.2,294.2,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,116.2,113.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],239.0,True,235.6
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,995,99.5,269.0,18.3,236.3,245.7,257.4,281.7,292.8,297.7,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],228.0,True,236.9
Oklahoma City Thunder,Los Angeles Clippers,Oklahoma City Thunder @ Los Angeles Clippers,214.39999999999998,141.4,118.6,260.0,98.4,1000,985,98.5,257.7,19.1,226.1,232.6,244.5,270.7,283.1,289.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",120.7,104.0,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],233.0,True,234.39999999999998
Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,213.1,130.5,135.0,265.5,100.4,1000,990,99.0,262.6,18.8,231.2,238.7,250.0,275.3,287.6,292.8,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,233.1
Houston Rockets,Oklahoma City Thunder,Houston Rockets @ Oklahoma City Thunder,224.89999999999998,126.0,135.5,261.5,98.3,1000,956,95.6,257.7,18.3,226.2,233.8,245.2,271.4,281.2,287.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🐢 Houston Rockets slow pace (96.4)']",124.2,112.9,120.7,104.0,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],249.0,True,244.89999999999998
Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,213.1,130.5,135.0,265.5,100.4,1000,993,99.3,262.3,19.0,231.3,237.7,249.7,275.9,286.6,292.3,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,233.1
Houston Rockets,Oklahoma City Thunder,Houston Rockets @ Oklahoma City Thunder,224.89999999999998,126.0,135.5,261.5,98.3,1000,957,95.7,258.4,18.7,226.7,234.7,246.4,271.3,282.4,288.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🐢 Houston Rockets slow pace (96.4)']",124.2,112.9,120.7,104.0,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],249.0,True,244.89999999999998
Sacramento Kings,Oklahoma City Thunder,Sacramento Kings @ Oklahoma City Thunder,214.89999999999998,113.8,148.1,261.9,100.4,1000,989,98.9,257.2,17.0,225.6,234.8,246.8,269.4,277.7,282.0,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],109.9,121.0,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],208.0,False,234.89999999999998
New York Knicks,Milwaukee Bucks,New York Knicks @ Milwaukee Bucks,216.8,141.2,134.3,275.5,99.9,1000,997,99.7,271.3,18.2,240.3,248.5,259.8,284.1,294.4,300.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],120.7,115.5,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,236.8
Charlotte Hornets,Miami Heat,Charlotte Hornets @ Miami Heat,220.10000000000002,130.9,145.1,276.0,102.0,1000,998,99.8,271.1,18.5,240.1,246.0,258.0,284.3,294.9,300.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.4,120.7,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],261.0,True,240.10000000000002
Philadelphia 76ers,Washington Wizards,Philadelphia 76ers @ Washington Wizards,211.2,146.3,128.6,275.0,100.8,1000,999,99.9,270.4,17.3,240.1,247.5,259.5,282.7,291.5,297.2,STRONG_YES,ELITE_CLEAN,0,True,[],117.2,115.7,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],273.0,True,231.2
Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers @ Golden State Warriors,207.6,127.6,137.3,264.9,98.9,1000,997,99.7,261.9,19.4,229.0,237.7,248.5,276.1,287.4,293.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,114.5,113.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],177.0,False,227.6
Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers @ Golden State Warriors,207.6,127.6,137.3,264.9,98.9,1000,998,99.8,262.3,18.6,231.1,238.1,250.0,275.4,286.3,291.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",114.4,119.9,114.5,113.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],177.0,False,227.6
Sacramento Kings,Oklahoma City Thunder,Sacramento Kings @ Oklahoma City Thunder,214.89999999999998,113.8,148.1,261.9,100.4,1000,991,99.1,257.7,16.5,228.1,235.0,247.1,269.6,277.6,282.3,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],109.9,121.0,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],208.0,False,234.89999999999998
New York Knicks,Milwaukee Bucks,New York Knicks @ Milwaukee Bucks,216.8,141.2,134.3,275.5,99.9,1000,997,99.7,270.7,18.6,235.7,246.9,258.9,284.1,294.3,299.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],120.7,115.5,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,236.8
Charlotte Hornets,Miami Heat,Charlotte Hornets @ Miami Heat,220.10000000000002,130.9,145.1,276.0,102.0,1000,993,99.3,271.8,18.8,240.0,247.1,259.3,286.2,294.5,300.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.4,120.7,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],261.0,True,240.10000000000002
Philadelphia 76ers,Washington Wizards,Philadelphia 76ers @ Washington Wizards,211.2,146.3,128.6,275.0,100.8,1000,999,99.9,270.8,17.5,239.1,247.4,259.7,282.8,292.5,297.1,STRONG_YES,ELITE_CLEAN,0,True,[],117.2,115.7,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],273.0,True,231.2
Denver Nuggets,Los Angeles Clippers,Denver Nuggets @ Los Angeles Clippers,215.6,145.5,130.0,275.5,98.3,1000,999,99.9,271.4,17.7,239.9,248.0,259.2,284.1,293.9,298.5,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",124.3,114.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,235.6
Golden State Warriors,San Antonio Spurs,Golden State Warriors @ San Antonio Spurs,214.1,127.5,136.0,263.5,100.0,1000,998,99.8,260.9,16.5,233.5,238.6,249.6,272.2,282.0,288.2,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],245.0,True,234.1
Phoenix Suns,Dallas Mavericks,Phoenix Suns @ Dallas Mavericks,206.6,130.2,122.0,252.2,100.6,1000,987,98.7,250.1,19.5,219.0,224.8,236.7,264.3,274.6,281.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],117.4,113.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,226.6
Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,219.89999999999998,120.6,139.4,260.0,99.8,1000,965,96.5,257.3,19.5,224.5,231.9,244.6,270.3,282.5,288.8,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],117.1,114.4,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,239.89999999999998
Atlanta Hawks,Sacramento Kings,Atlanta Hawks @ Sacramento Kings,209.6,141.1,127.4,268.5,101.1,1000,998,99.8,264.7,17.0,236.7,243.2,253.0,276.6,286.0,293.0,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,229.6
Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,222.7,132.1,136.6,268.8,102.8,1000,973,97.3,264.5,20.4,228.0,236.1,250.8,279.4,290.7,294.9,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🎲 Miami Heat high variance (±13.3)']",116.5,112.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,242.7
Memphis Grizzlies,Boston Celtics,Memphis Grizzlies @ Boston Celtics,206.89999999999998,125.0,138.2,263.3,98.8,1000,996,99.6,260.4,18.7,228.3,235.9,247.6,273.6,284.9,289.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",111.2,115.8,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,226.89999999999998
Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers @ New Orleans Pelicans,209.89999999999998,141.9,133.3,275.1,100.5,1000,999,99.9,272.0,18.0,241.8,248.2,259.6,284.8,295.8,301.0,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,118.2,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],242.0,True,229.89999999999998
Washington Wizards,Houston Rockets,Washington Wizards @ Houston Rockets,215.2,121.4,155.6,277.0,99.5,1000,999,99.9,269.3,15.5,242.6,248.3,259.2,279.8,287.7,292.8,MAYBE,FLAG_CAUTION,1,True,['🐢 Houston Rockets slow pace (96.4)'],109.0,124.7,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],247.0,True,235.2
Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers @ New Orleans Pelicans,209.89999999999998,141.9,133.3,275.1,100.5,1000,1000,100.0,272.2,18.4,238.7,247.5,260.3,285.5,295.5,300.4,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,118.2,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],242.0,True,229.89999999999998
Denver Nuggets,Los Angeles Clippers,Denver Nuggets @ Los Angeles Clippers,215.6,145.5,130.0,275.5,98.3,1000,997,99.7,271.5,18.1,240.5,248.0,260.1,284.3,294.5,300.7,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",124.3,114.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,235.6
Washington Wizards,Houston Rockets,Washington Wizards @ Houston Rockets,215.2,121.4,155.6,277.0,99.5,1000,998,99.8,269.4,15.7,242.5,249.4,258.8,280.8,289.1,293.1,MAYBE,FLAG_CAUTION,1,True,['🐢 Houston Rockets slow pace (96.4)'],109.0,124.7,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],247.0,True,235.2
Orlando Magic,New York Knicks,Orlando Magic @ New York Knicks,218.6,134.9,139.5,274.3,99.8,1000,993,99.3,270.9,19.0,237.3,245.2,258.5,284.7,294.6,300.5,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],231.0,True,238.6
Memphis Grizzlies,Boston Celtics,Memphis Grizzlies @ Boston Celtics,206.89999999999998,125.0,138.2,263.3,98.8,1000,1000,100.0,259.9,18.1,228.6,235.3,247.5,273.2,283.0,288.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",111.2,115.8,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,226.89999999999998
Atlanta Hawks,Sacramento Kings,Atlanta Hawks @ Sacramento Kings,209.6,141.1,127.4,268.5,101.1,1000,999,99.9,264.9,17.5,233.6,241.0,253.2,277.5,286.0,292.0,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,229.6
Chicago Bulls,Detroit Pistons,Chicago Bulls @ Detroit Pistons,220.89999999999998,130.1,144.1,274.2,101.6,1000,996,99.6,272.1,16.9,241.5,249.8,261.1,284.4,292.9,298.1,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],237.0,True,240.89999999999998
Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks @ Charlotte Hornets,212.7,137.5,138.4,275.9,99.7,1000,999,99.9,271.8,19.4,237.1,245.7,258.9,286.8,295.7,300.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],211.0,False,232.7
Orlando Magic,New York Knicks,Orlando Magic @ New York Knicks,218.6,134.9,139.5,274.3,99.8,1000,998,99.8,271.5,17.6,241.8,248.3,258.9,284.4,293.7,298.7,STRONG_YES,ELITE_CLEAN,0,True,[],117.8,114.5,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],231.0,True,238.6
Chicago Bulls,Detroit Pistons,Chicago Bulls @ Detroit Pistons,220.89999999999998,130.1,144.1,274.2,101.6,1000,995,99.5,271.2,16.8,242.1,248.9,261.3,282.5,291.9,297.4,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],237.0,True,240.89999999999998
Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks @ Charlotte Hornets,212.7,137.5,138.4,275.9,99.7,1000,1000,100.0,272.1,18.3,241.0,248.2,259.4,285.5,295.9,301.0,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],211.0,False,232.7
Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,219.89999999999998,120.6,139.4,260.0,99.8,1000,982,98.2,257.2,17.9,226.9,235.0,244.7,269.5,279.9,285.2,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],117.1,114.4,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,239.89999999999998
Golden State Warriors,San Antonio Spurs,Golden State Warriors @ San Antonio Spurs,214.1,127.5,136.0,263.5,100.0,1000,996,99.6,260.6,17.6,230.9,237.3,249.1,272.7,283.0,288.3,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],245.0,True,234.1
Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,222.7,132.1,136.6,268.8,102.8,1000,977,97.7,265.1,20.1,231.3,240.1,251.8,279.3,291.0,297.9,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🎲 Miami Heat high variance (±13.3)']",116.5,112.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,242.7
Phoenix Suns,Dallas Mavericks,Phoenix Suns @ Dallas Mavericks,206.6,130.2,122.0,252.2,100.6,1000,982,98.2,249.6,19.7,216.5,225.2,236.6,262.7,274.2,282.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Dallas Mavericks high variance (±13.1)'],117.4,113.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,226.6
Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,206.7,138.6,131.7,270.2,100.3,1000,998,99.8,267.0,19.0,234.7,242.7,254.5,280.2,291.3,298.4,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],245.0,True,226.7
Houston Rockets,Cleveland Cavaliers,Houston Rockets @ Cleveland Cavaliers,221.1,137.7,131.9,269.6,99.2,1000,995,99.5,266.5,18.3,234.9,241.1,254.1,279.2,290.1,294.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Cleveland Cavaliers high variance (±12.8)']",124.2,112.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,False,241.1
Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,206.7,138.6,131.7,270.2,100.3,1000,997,99.7,266.9,19.1,234.0,240.9,254.3,280.5,290.4,296.7,STRONG_YES,ELITE_CLEAN,0,True,[],116.4,120.7,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],245.0,True,226.7
Toronto Raptors,Philadelphia 76ers,Toronto Raptors @ Philadelphia 76ers,218.7,137.5,133.7,271.2,100.2,1000,991,99.1,267.9,18.1,236.0,243.2,256.5,281.3,290.5,296.2,STRONG_YES,ELITE_CLEAN,0,True,[],119.4,112.5,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,238.7
Golden State Warriors,Miami Heat,Golden State Warriors @ Miami Heat,219.7,129.4,137.4,266.8,102.5,1000,976,97.6,262.0,19.8,227.3,234.2,249.1,276.3,286.3,291.9,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],114.5,113.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],206.0,False,239.7
Washington Wizards,Minnesota Timberwolves,Washington Wizards @ Minnesota Timberwolves,212.5,123.4,150.5,274.0,101.2,1000,997,99.7,269.3,16.8,239.7,247.8,259.2,280.9,289.6,294.3,STRONG_YES,ELITE_CLEAN,0,True,[],109.0,124.7,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,232.5
Denver Nuggets,New Orleans Pelicans,Denver Nuggets @ New Orleans Pelicans,214.39999999999998,149.9,127.4,277.3,99.3,1000,1000,100.0,272.5,17.2,243.8,250.2,260.7,285.1,294.5,299.1,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],124.3,114.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,234.39999999999998
