away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,213.1,130.5,135.0,265.5,100.4,1000,996,99.6,262.5,18.6,228.6,237.4,250.7,275.0,286.2,291.6,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,233.1
Houston Rockets,Oklahoma City Thunder,Houston Rockets @ Oklahoma City Thunder,224.89999999999998,126.0,135.5,261.5,98.3,1000,964,96.4,258.9,18.4,227.8,234.1,246.4,272.4,283.0,288.2,MAYBE,MULTI_FLAG_HIGH,5,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🐢 Houston Rockets slow pace (96.4)', '🛡️🛡️ BOTH teams good defense (112.9 & 104.0 DRtg)', '🐢🐢 Both teams below avg pace (96.4 & 99.3)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,120.7,104.0,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],249.0,True,244.89999999999998
Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,213.1,130.5,135.0,265.5,100.4,1000,992,99.2,262.7,19.1,230.6,237.9,250.7,275.6,288.0,293.9,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],228.0,True,233.1
Houston Rockets,Oklahoma City Thunder,Houston Rockets @ Oklahoma City Thunder,224.89999999999998,126.0,135.5,261.5,98.3,1000,953,95.3,257.0,19.1,225.6,232.2,244.0,270.5,281.2,288.5,MAYBE,MULTI_FLAG_HIGH,5,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '🐢 Houston Rockets slow pace (96.4)', '🛡️🛡️ BOTH teams good defense (112.9 & 104.0 DRtg)', '🐢🐢 Both teams below avg pace (96.4 & 99.3)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,120.7,104.0,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],249.0,True,244.89999999999998
Sacramento Kings,Oklahoma City Thunder,Sacramento Kings @ Oklahoma City Thunder,214.89999999999998,113.8,148.1,261.9,100.4,1000,987,98.7,257.2,16.3,228.4,235.0,247.1,269.2,276.6,281.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",109.9,121.0,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],208.0,False,234.89999999999998
New York Knicks,Milwaukee Bucks,New York Knicks @ Milwaukee Bucks,216.8,141.2,134.3,275.5,99.9,1000,997,99.7,271.4,18.6,239.9,246.0,258.9,285.1,295.0,299.5,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],120.7,115.5,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,236.8
Charlotte Hornets,Miami Heat,Charlotte Hornets @ Miami Heat,220.10000000000002,130.9,145.1,276.0,102.0,1000,994,99.4,270.9,19.3,235.4,245.6,258.1,284.7,295.4,300.5,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (6.4 difference)']",116.4,120.7,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],261.0,True,240.10000000000002
Philadelphia 76ers,Washington Wizards,Philadelphia 76ers @ Washington Wizards,211.2,146.3,128.6,275.0,100.8,1000,997,99.7,271.4,17.6,240.6,248.3,260.3,284.3,292.9,298.3,MAYBE,FLAG_CAUTION,1,True,['📉 Washington Wizards weak offense (ORtg: 109.0)'],117.2,115.7,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],273.0,True,231.2
Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers @ Golden State Warriors,207.6,127.6,137.3,264.9,98.9,1000,994,99.4,261.2,20.4,224.8,233.2,247.9,275.6,285.7,292.7,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🔄 Pace mismatch (4.0 difference)']",114.4,119.9,114.5,113.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],177.0,False,227.6
Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers @ Golden State Warriors,207.6,127.6,137.3,264.9,98.9,1000,999,99.9,261.6,19.4,228.6,236.3,248.5,275.2,287.5,293.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🔄 Pace mismatch (4.0 difference)']",114.4,119.9,114.5,113.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],177.0,False,227.6
Sacramento Kings,Oklahoma City Thunder,Sacramento Kings @ Oklahoma City Thunder,214.89999999999998,113.8,148.1,261.9,100.4,1000,992,99.2,256.9,16.3,230.3,235.1,246.1,269.3,277.4,282.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",109.9,121.0,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],208.0,False,234.89999999999998
New York Knicks,Milwaukee Bucks,New York Knicks @ Milwaukee Bucks,216.8,141.2,134.3,275.5,99.9,1000,995,99.5,271.2,19.0,238.2,246.7,258.7,284.4,296.2,301.2,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],120.7,115.5,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],232.0,True,236.8
Charlotte Hornets,Miami Heat,Charlotte Hornets @ Miami Heat,220.10000000000002,130.9,145.1,276.0,102.0,1000,996,99.6,271.2,18.8,239.2,245.8,258.6,284.5,295.2,300.2,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Miami Heat high variance (±13.3)', '🔄 Pace mismatch (6.4 difference)']",116.4,120.7,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],261.0,True,240.10000000000002
Philadelphia 76ers,Washington Wizards,Philadelphia 76ers @ Washington Wizards,211.2,146.3,128.6,275.0,100.8,1000,1000,100.0,270.4,17.6,239.6,247.3,258.0,283.5,292.5,298.0,MAYBE,FLAG_CAUTION,1,True,['📉 Washington Wizards weak offense (ORtg: 109.0)'],117.2,115.7,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],273.0,True,231.2
Denver Nuggets,Los Angeles Clippers,Denver Nuggets @ Los Angeles Clippers,215.6,145.5,130.0,275.5,98.3,1000,996,99.6,272.2,18.0,241.1,248.2,261.0,285.1,295.2,299.5,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.0 & 96.6)']",124.3,114.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,235.6
Golden State Warriors,San Antonio Spurs,Golden State Warriors @ San Antonio Spurs,214.1,127.5,136.0,263.5,100.0,1000,997,99.7,260.9,17.0,230.5,238.1,249.1,272.3,281.5,287.9,MAYBE,FLAG_CAUTION,1,True,['🛡️🛡️ BOTH teams good defense (113.6 & 112.3 DRtg)'],114.5,113.6,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],245.0,True,234.1
Phoenix Suns,Dallas Mavericks,Phoenix Suns @ Dallas Mavericks,206.6,130.2,122.0,252.2,100.6,1000,988,98.8,250.3,19.2,219.9,225.1,236.7,263.6,274.8,281.1,MAYBE,MULTI_FLAG_HIGH,4,True,"['🎲 Dallas Mavericks high variance (±13.1)', '🛡️🛡️ BOTH teams good defense (113.7 & 111.1 DRtg)', '🔄 Pace mismatch (3.2 difference)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",117.4,113.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,226.6
Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,219.89999999999998,120.6,139.4,260.0,99.8,1000,970,97.0,256.2,18.9,225.0,230.6,243.1,270.1,280.0,285.0,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],117.1,114.4,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,239.89999999999998
Atlanta Hawks,Sacramento Kings,Atlanta Hawks @ Sacramento Kings,209.6,141.1,127.4,268.5,101.1,1000,1000,100.0,266.2,16.8,237.8,244.1,255.4,278.3,288.1,292.7,MAYBE,FLAG_CAUTION,1,True,['📉 Sacramento Kings weak offense (ORtg: 109.9)'],116.2,113.3,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,229.6
Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,222.7,132.1,136.6,268.8,102.8,1000,972,97.2,265.2,20.1,230.0,239.0,251.8,278.8,290.9,296.1,MAYBE,MULTI_FLAG_HIGH,5,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🎲 Miami Heat high variance (±13.3)', '🛡️🛡️ BOTH teams good defense (112.6 & 111.1 DRtg)', '🔄 Pace mismatch (4.2 difference)', '🚗🛡️ Road team good defense (112.6 DRtg)']",116.5,112.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,242.7
Memphis Grizzlies,Boston Celtics,Memphis Grizzlies @ Boston Celtics,206.89999999999998,125.0,138.2,263.3,98.8,1000,999,99.9,259.2,18.8,226.6,234.3,246.1,272.7,283.4,288.8,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (5.1 difference)']",111.2,115.8,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,226.89999999999998
Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers @ New Orleans Pelicans,209.89999999999998,141.9,133.3,275.1,100.5,1000,999,99.9,271.0,18.8,238.5,246.2,259.2,284.9,295.0,300.4,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,118.2,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],242.0,True,229.89999999999998
Washington Wizards,Houston Rockets,Washington Wizards @ Houston Rockets,215.2,121.4,155.6,277.0,99.5,1000,1000,100.0,269.2,15.6,241.7,248.9,258.6,279.9,288.7,293.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Houston Rockets slow pace (96.4)', '🔄 Pace mismatch (5.8 difference)', '📉 Washington Wizards weak offense (ORtg: 109.0)']",109.0,124.7,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],247.0,True,235.2
Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers @ New Orleans Pelicans,209.89999999999998,141.9,133.3,275.1,100.5,1000,999,99.9,269.9,19.0,238.1,245.2,257.2,284.1,294.1,299.3,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],116.2,118.2,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],242.0,True,229.89999999999998
Denver Nuggets,Los Angeles Clippers,Denver Nuggets @ Los Angeles Clippers,215.6,145.5,130.0,275.5,98.3,1000,997,99.7,273.0,17.9,243.6,249.4,261.8,285.5,295.7,300.4,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.0 & 96.6)']",124.3,114.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,235.6
Washington Wizards,Houston Rockets,Washington Wizards @ Houston Rockets,215.2,121.4,155.6,277.0,99.5,1000,998,99.8,268.8,16.1,238.6,246.9,258.6,279.9,287.7,292.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Houston Rockets slow pace (96.4)', '🔄 Pace mismatch (5.8 difference)', '📉 Washington Wizards weak offense (ORtg: 109.0)']",109.0,124.7,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],247.0,True,235.2
Orlando Magic,New York Knicks,Orlando Magic @ New York Knicks,218.6,134.9,139.5,274.3,99.8,1000,997,99.7,271.5,17.3,242.3,248.4,259.6,284.0,293.8,298.6,MAYBE,FLAG_CAUTION,1,True,['🐢🐢 Both teams below avg pace (99.8 & 99.7)'],117.8,114.5,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],231.0,True,238.6
Memphis Grizzlies,Boston Celtics,Memphis Grizzlies @ Boston Celtics,206.89999999999998,125.0,138.2,263.3,98.8,1000,992,99.2,260.4,19.3,226.7,234.9,248.6,274.1,284.3,289.3,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)', '🔄 Pace mismatch (5.1 difference)']",111.2,115.8,119.5,114.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],226.0,True,226.89999999999998
Atlanta Hawks,Sacramento Kings,Atlanta Hawks @ Sacramento Kings,209.6,141.1,127.4,268.5,101.1,1000,998,99.8,264.9,17.8,234.4,241.6,252.0,278.1,286.2,291.9,MAYBE,FLAG_CAUTION,1,True,['📉 Sacramento Kings weak offense (ORtg: 109.9)'],116.2,113.3,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,229.6
Chicago Bulls,Detroit Pistons,Chicago Bulls @ Detroit Pistons,220.89999999999998,130.1,144.1,274.2,101.6,1000,998,99.8,269.8,17.0,238.5,246.3,258.5,281.9,291.0,295.4,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],237.0,True,240.89999999999998
Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks @ Charlotte Hornets,212.7,137.5,138.4,275.9,99.7,1000,997,99.7,272.5,18.8,240.2,247.8,260.5,286.5,296.4,301.1,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],211.0,False,232.7
Orlando Magic,New York Knicks,Orlando Magic @ New York Knicks,218.6,134.9,139.5,274.3,99.8,1000,996,99.6,270.7,18.1,238.5,246.7,259.1,283.7,293.3,298.7,MAYBE,FLAG_CAUTION,1,True,['🐢🐢 Both teams below avg pace (99.8 & 99.7)'],117.8,114.5,120.7,115.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],231.0,True,238.6
Chicago Bulls,Detroit Pistons,Chicago Bulls @ Detroit Pistons,220.89999999999998,130.1,144.1,274.2,101.6,1000,997,99.7,271.2,17.2,239.7,248.0,260.2,283.3,292.5,297.5,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,118.2,111.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],237.0,True,240.89999999999998
Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks @ Charlotte Hornets,212.7,137.5,138.4,275.9,99.7,1000,999,99.9,272.1,18.7,239.5,247.0,259.7,285.8,295.7,301.0,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,116.4,120.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],211.0,False,232.7
Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,219.89999999999998,120.6,139.4,260.0,99.8,1000,969,96.9,256.3,19.1,224.4,231.1,243.8,269.6,279.8,286.7,MAYBE,FLAG_CAUTION,1,True,['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)'],117.1,114.4,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],213.0,False,239.89999999999998
Golden State Warriors,San Antonio Spurs,Golden State Warriors @ San Antonio Spurs,214.1,127.5,136.0,263.5,100.0,1000,996,99.6,261.3,17.0,233.4,238.9,249.4,272.9,283.1,289.2,MAYBE,FLAG_CAUTION,1,True,['🛡️🛡️ BOTH teams good defense (113.6 & 112.3 DRtg)'],114.5,113.6,118.4,112.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],245.0,True,234.1
Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,222.7,132.1,136.6,268.8,102.8,1000,984,98.4,266.4,19.7,230.7,240.1,253.0,280.9,291.1,297.3,MAYBE,MULTI_FLAG_HIGH,5,True,"['🎲 Cleveland Cavaliers high variance (±12.8)', '🎲 Miami Heat high variance (±13.3)', '🛡️🛡️ BOTH teams good defense (112.6 & 111.1 DRtg)', '🔄 Pace mismatch (4.2 difference)', '🚗🛡️ Road team good defense (112.6 DRtg)']",116.5,112.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],246.0,True,242.7
Phoenix Suns,Dallas Mavericks,Phoenix Suns @ Dallas Mavericks,206.6,130.2,122.0,252.2,100.6,1000,990,99.0,249.8,19.3,218.3,224.8,236.8,263.4,274.6,279.9,MAYBE,MULTI_FLAG_HIGH,4,True,"['🎲 Dallas Mavericks high variance (±13.1)', '🛡️🛡️ BOTH teams good defense (113.7 & 111.1 DRtg)', '🔄 Pace mismatch (3.2 difference)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",117.4,113.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],237.0,True,226.6
Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,206.7,138.6,131.7,270.2,100.3,1000,1000,100.0,267.3,19.1,235.6,241.6,254.8,281.0,292.3,297.2,MAYBE,FLAG_CAUTION,1,True,['📉 Indiana Pacers weak offense (ORtg: 107.5)'],116.4,120.7,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],245.0,True,226.7
Houston Rockets,Cleveland Cavaliers,Houston Rockets @ Cleveland Cavaliers,221.1,137.7,131.9,269.6,99.2,1000,991,99.1,266.3,18.7,233.5,241.4,253.9,279.7,289.6,295.6,MAYBE,MULTI_FLAG_HIGH,5,True,"['🐢 Houston Rockets slow pace (96.4)', '🎲 Cleveland Cavaliers high variance (±12.8)', '🛡️🛡️ BOTH teams good defense (112.9 & 112.6 DRtg)', '🔄 Pace mismatch (5.0 difference)', '🚗🛡️ Road team good defense (112.9 DRtg)']",124.2,112.9,116.5,112.6,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],218.0,False,241.1
Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,206.7,138.6,131.7,270.2,100.3,1000,999,99.9,267.8,18.6,233.8,242.3,256.2,281.0,290.8,297.8,MAYBE,FLAG_CAUTION,1,True,['📉 Indiana Pacers weak offense (ORtg: 107.5)'],116.4,120.7,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],245.0,True,226.7
Toronto Raptors,Philadelphia 76ers,Toronto Raptors @ Philadelphia 76ers,218.7,137.5,133.7,271.2,100.2,1000,992,99.2,268.1,18.1,237.5,243.4,256.6,280.9,291.9,296.2,MAYBE,FLAG_CAUTION,1,True,['🚗🛡️ Road team good defense (112.5 DRtg)'],119.4,112.5,117.2,115.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,238.7
Golden State Warriors,Miami Heat,Golden State Warriors @ Miami Heat,219.7,129.4,137.4,266.8,102.5,1000,983,98.3,264.2,19.6,230.1,238.2,250.7,278.9,289.3,293.6,MAYBE,MULTI_FLAG_HIGH,3,True,"['🎲 Miami Heat high variance (±13.3)', '🛡️🛡️ BOTH teams good defense (113.6 & 111.1 DRtg)', '🔄 Pace mismatch (5.0 difference)']",114.5,113.6,116.7,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],206.0,False,239.7
Washington Wizards,Minnesota Timberwolves,Washington Wizards @ Minnesota Timberwolves,212.5,123.4,150.5,274.0,101.2,1000,997,99.7,268.8,16.2,240.3,247.4,258.9,280.3,288.2,293.2,MAYBE,FLAG_CAUTION,1,True,['📉 Washington Wizards weak offense (ORtg: 109.0)'],109.0,124.7,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,232.5
Denver Nuggets,New Orleans Pelicans,Denver Nuggets @ New Orleans Pelicans,214.39999999999998,149.9,127.4,277.3,99.3,1000,997,99.7,273.0,17.5,243.1,249.6,262.1,285.3,295.0,300.0,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 New Orleans Pelicans high variance (±13.0)', '🐢🐢 Both teams below avg pace (99.0 & 99.1)']",124.3,114.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],243.0,True,234.39999999999998
Sacramento Kings,Oklahoma City Thunder,Sacramento Kings @ Oklahoma City Thunder,214.89999999999998,113.8,148.1,261.9,100.4,1000,990,99.0,256.9,16.7,227.7,235.0,245.8,268.7,277.9,283.0,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '📉 Sacramento Kings weak offense (ORtg: 109.9)']",109.9,121.0,120.7,104.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],212.0,False,234.89999999999998
New York Knicks,Dallas Mavericks,New York Knicks @ Dallas Mavericks,209.8,134.2,124.2,258.4,100.8,1000,989,98.9,255.2,19.2,222.8,230.6,242.5,267.8,281.0,286.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🎲 Dallas Mavericks high variance (±13.1)', '📉 Dallas Mavericks weak offense (ORtg: 105.3)']",120.7,115.5,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,229.8
Chicago Bulls,Portland Trail Blazers,Chicago Bulls @ Portland Trail Blazers,220.6,139.1,142.5,281.6,102.2,1000,995,99.5,276.6,17.3,244.8,253.3,265.7,289.3,297.6,302.4,STRONG_YES,ELITE_CLEAN,0,True,[],115.9,118.7,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],243.0,True,240.6
